# SOP2 Instructions
9	V_PK_MAD_U16	Packed multiply-add on unsigned shorts. D.u[31:16] = S0.u[31:16] * S1.u[31:16] + S2.u[31:16]; D.u[15:0]  = S0.u[15:0]  * S1.u[15:0]  + S2.u[15:0].
10	V_PK_ADD_U16	Packed addition on unsigned shorts. D.u[31:16] = S0.u[31:16] + S1.u[31:16]; D.u[15:0]  = S0.u[15:0]  + S1.u[15:0].
11	V_PK_SUB_U16	Packed subtraction on unsigned shorts.  The second operand is subtracted from the first. D.u[31:16] = S0.u[31:16] - S1.u[31:16]; D.u[15:0]  = S0.u[15:0]  - S1.u[15:0].
12	V_PK_MAX_U16	Packed maximum of unsigned shorts. D.u[31:16] = (S0.u[31:16] >= S1.u[31:16]) ? S0.u[31:16] : S1.u[31:16]; D.u[15:0]  = (S0.u[15:0]  >= S1.u[15:0])  ? S0.u[15:0]  : S1.u[15:0].
13	V_PK_MIN_U16	Packed minimum of unsigned shorts. D.u[31:16] = (S0.u[31:16] < S1.u[31:16]) ? S0.u[31:16] : S1.u[31:16]; D.u[15:0]  = (S0.u[15:0]  < S1.u[15:0])  ? S0.u[15:0]  : S1.u[15:0].
14	V_PK_FMA_F16	Packed fused-multiply-add of FP16 values. D.f[31:16] = S0.f[31:16] * S1.f[31:16] + S2.f[31:16]; D.f[15:0]  = S0.f[15:0]  * S1.f[15:0]  + S2.f[15:0].
15	V_PK_ADD_F16	Packed addition of FP16 values. D.f[31:16] = S0.f[31:16] + S1.f[31:16]; D.f[15:0]  = S0.f[15:0]  + S1.f[15:0].
16	V_PK_MUL_F16	Packed multiply of FP16 values. D.f[31:16] = S0.f[31:16] * S1.f[31:16]; D.f[15:0]  = S0.f[15:0]  * S1.f[15:0].
17	V_PK_MIN_F16	Packed minimum of FP16 values. D.f[31:16] = min(S0.f[31:16], S1.f[31:16]); D.f[15:0]  = min(S0.f[15:0], S1.u[15:0]).
18	V_PK_MAX_F16	Packed maximum of FP16 values. D.f[31:16] = max(S0.f[31:16], S1.f[31:16]); D.f[15:0]  = max(S0.f[15:0], S1.f[15:0]).
19	V_DOT2_F32_F16	Dot product of packed FP16 values. D.f32 = S0.f16[0] * S1.f16[0] + S0.f16[1] * S1.f16[1] + S2.f32.
20	V_DOT2_I32_I16	Dot product of signed shorts. D.i32 = S0.i16[0] * S1.i16[0] + S0.i16[1] * S1.i16[1] + S2.i32.
21	V_DOT2_U32_U16	Dot product of unsigned shorts. D.u32 = S0.u16[0] * S1.u16[0] + S0.u16[1] * S1.u16[1] + S2.u32.
22	V_DOT4_I32_I8	Dot product of signed bytes. D.i32 = S0.i8[0] * S1.i8[0] + S0.i8[1] * S1.i8[1] + S0.i8[2] * S1.i8[2] + S0.i8[3] * S1.i8[3] + S2.i32.
23	V_DOT4_U32_U8	Dot product of unsigned bytes. D.u32 = S0.u8[0] * S1.u8[0] + S0.u8[1] * S1.u8[1] + S0.u8[2] * S1.u8[2] + S0.u8[3] * S1.u8[3] + S2.u32.
24	V_DOT8_I32_I4	Dot product of signed nibbles. D.i32 = S0.i4[0] * S1.i4[0] + S0.i4[1] * S1.i4[1] + S0.i4[2] * S1.i4[2] + S0.i4[3] * S1.i4[3] + S0.i4[4] * S1.i4[4] + S0.i4[5] * S1.i4[5] + S0.i4[6] * S1.i4[6] + S0.i4[7] * S1.i4[7] + S2.i32.
25	V_DOT8_U32_U4	Dot product of unsigned nibbles. D.u32 = S0.u4[0] * S1.u4[0] + S0.u4[1] * S1.u4[1] + S0.u4[2] * S1.u4[2] + S0.u4[3] * S1.u4[3] + S0.u4[4] * S1.u4[4] + S0.u4[5] * S1.u4[5] + S0.u4[6] * S1.u4[6] + S0.u4[7] * S1.u4[7] + S2.u32.
32	V_FMA_MIX_F32	Fused-multiply-add of single-precision values with MIX encoding. Size and location of S0, S1 and S2 controlled by OPSEL: 0=src[31:0], 1=src[31:0], 2=src[15:0], 3=src[31:16].  Also, for MAD_MIX, the NEG_HI field acts instead as an absolute-value modifier. D.f[31:0] = S0.f * S1.f + S2.f.
33	V_FMA_MIXLO_F16	Fused-multiply-add of FP16 values with MIX encoding, result stored in low 16 bits of destination.  Size and location of S0, S1 and S2 controlled by OPSEL: 0=src[31:0], 1=src[31:0], 2=src[15:0], 3=src[31:16].  Also, for MAD_MIX, the NEG_HI field acts instead as an absolute-value modifier. D.f[15:0] = S0.f * S1.f + S2.f.

# VINTERP Instructions
0	V_INTERP_P1_F32	Parameter interpolation, first pass. D.f32 = P10[S1.u32].f32 * S0.f32 + P0[S1.u3].f32. CAUTION: when in HALF_LDS mode, D must not be the same GPR as S; if D == S then data corruption will occur. NOTE: In textual representations the I/J VGPR is the first source and the attribute is the second source; however in the VOP3 encoding the attribute is stored in the src0 field and the VGPR is stored in the src1 field.
1	V_INTERP_P2_F32	Parameter interpolation, second pass. D.f = P20[S1.u] * S0.f + D.f. NOTE: In textual representations the I/J VGPR is the first source and the attribute is the second source; however in the VOP3 encoding the attribute is stored in the src0 field and the VGPR is stored in the src1 field.
2	V_INTERP_MOV_F32	Parameter load. Used for custom interpolation in the shader. D.f = {P10,P20,P0}[S1.u].

# VOP3A & VOP3B Instructions
320	V_FMA_LEGACY_F32	Multiply and add single-precision values.  Follows DX9 rules where 0.0 times anything produces 0.0 (this is not IEEE compliant). D.f = S0.f * S1.f + S2.f. // DX9 rules, 0.0 * x = 0.0
322	V_MAD_I32_I24	Multiply two signed 24-bit integers, add a signed 32-bit integer and store the result as a signed 32-bit integer. This opcode is as efficient as basic single-precision opcodes since it utilizes the single-precision floating point multiplier. D.i = S0.i[23:0] * S1.i[23:0] + S2.i.
323	V_MAD_U32_U24	Multiply two unsigned 24-bit integers, add an unsigned 32-bit integer and store the result as an unsigned 32-bit integer. This opcode is as efficient as basic single-precision opcodes since it utilizes the single-precision floating point multiplier. D.u = S0.u[23:0] * S1.u[23:0] + S2.u.
324	V_CUBEID_F32	Cubemap Face ID determination.  Result is a floating point face ID. // Set D.f = cubemap face ID ({0.0, 1.0, ..., 5.0}). // XYZ coordinate is given in (S0.f, S1.f, S2.f). // S0.f = x // S1.f = y // S2.f = z if (abs(S2.f) >= abs(S0.f) && abs(S2.f) >= abs(S1.f)) if (S2.f < 0) D.f = 5.0; else D.f = 4.0; endif; else if (abs(S1.f) >= abs(S0.f)) if (S1.f < 0) D.f = 3.0; else D.f = 2.0; endif; else if (S0.f < 0) D.f = 1.0; else D.f = 0.0; endif; endif.
325	V_CUBESC_F32	Cubemap S coordinate. // D.f = cubemap S coordinate. // XYZ coordinate is given in (S0.f, S1.f, S2.f). // S0.f = x // S1.f = y // S2.f = z if (abs(S2.f) >= abs(S0.f) && abs(S2.f) >= abs(S1.f)) if (S2.f < 0) D.f = -S0.f; else D.f = S0.f; endif; else if (abs(S1.f) >= abs(S0.f)) D.f = S0.f; else if (S0.f < 0) D.f = S2.f; else D.f = -S2.f; endif; endif.
326	V_CUBETC_F32	Cubemap T coordinate. // D.f = cubemap T coordinate. // XYZ coordinate is given in (S0.f, S1.f, S2.f). // S0.f = x // S1.f = y // S2.f = z if (abs(S2.f) >= abs(S0.f) && abs(S2.f) >= bs(S1.f)) D.f = -S1.f; else if (abs(S1.f) >= abs(S0.f)) if (S1.f < 0) D.f = -S2.f; else D.f = S2.f; endif; else D.f = -S1.f; endif.
327	V_CUBEMA_F32	Determine cubemap major axis. // D.f = 2.0 * cubemap major axis. // XYZ coordinate is given in (S0.f, S1.f, S2.f). // S0.f = x // S1.f = y // S2.f = z if (abs(S2.f) >= abs(S0.f) && abs(S2.f) >= abs(S1.f)) D.f = 2.0 * S2.f; else if (abs(S1.f) >= abs(S0.f)) D.f = 2.0 * S1.f; else D.f = 2.0 * S0.f; endif.
328	V_BFE_U32	Bitfield extract with S0 = data, S1 = field_offset, S2 = field_width. D.u = (S0.u >> S1.u[4:0]) & ((1 << S2.u[4:0]) - 1).
329	V_BFE_I32	Bitfield extract with S0 = data, S1 = field_offset, S2 = field_width. D.i = (S0.i >> S1.u[4:0]) & ((1 << S2.u[4:0]) - 1).
330	V_BFI_B32	Bitfield insert. D.u = (S0.u & S1.u) | (~S0.u & S2.u).
331	V_FMA_F32	Fused single precision multiply add.  0.5ULP accuracy, denormals are supported. D.f = S0.f * S1.f + S2.f.
332	V_FMA_F64	Fused double precision multiply add.  0.5ULP precision, denormals are supported. D.d = S0.d * S1.d + S2.d.
333	V_LERP_U8	Unsigned 8-bit pixel average on packed unsigned bytes (linear interpolation).  S2 acts as a round mode; if set, 0.5 rounds up, otherwise 0.5 truncates. D.u = ((S0.u[31:24] + S1.u[31:24] + S2.u[24]) >> 1) << 24 D.u += ((S0.u[23:16] + S1.u[23:16] + S2.u[16]) >> 1) << 16; D.u += ((S0.u[15:8] + S1.u[15:8] + S2.u[8]) >> 1) << 8; D.u += ((S0.u[7:0] + S1.u[7:0] + S2.u[0]) >> 1).
334	V_ALIGNBIT_B32	Align a value to the specified bit position. D.u = ({S0,S1} >> S2.u[4:0]) & 0xffffffff.
335	V_ALIGNBYTE_B32	Align a value to the specified byte position. D.u = ({S0,S1} >> (8*S2.u[4:0])) & 0xffffffff.
336	V_MULLIT_F32	Multiply for lighting.  Specific rules apply: 0.0 * x = 0.0; Specific INF, NaN, overflow rules. D.f = S0.f * S1.f
337	V_MIN3_F32	Return minimum single-precision value of three inputs. D.f = V_MIN_F32(V_MIN_F32(S0.f, S1.f), S2.f).
338	V_MIN3_I32	Return minimum signed integer value of three inputs. D.i = V_MIN_I32(V_MIN_I32(S0.i, S1.i), S2.i).
339	V_MIN3_U32	Return minimum unsigned integer value of three inputs. D.u = V_MIN_U32(V_MIN_U32(S0.u, S1.u), S2.u).
340	V_MAX3_F32	Return maximum single precision value of three inputs. D.f = V_MAX_F32(V_MAX_F32(S0.f, S1.f), S2.f).
341	V_MAX3_I32	Return maximum signed integer value of three inputs. D.i = V_MAX_I32(V_MAX_I32(S0.i, S1.i), S2.i).
342	V_MAX3_U32	Return maximum unsigned integer value of three inputs. D.u = V_MAX_U32(V_MAX_U32(S0.u, S1.u), S2.u).
343	V_MED3_F32	Return median single precision value of three inputs. if (isNan(S0.f) || isNan(S1.f) || isNan(S2.f)) D.f = V_MIN3_F32(S0.f, S1.f, S2.f); else if (V_MAX3_F32(S0.f, S1.f, S2.f) == S0.f) D.f = V_MAX_F32(S1.f, S2.f); else if (V_MAX3_F32(S0.f, S1.f, S2.f) == S1.f) D.f = V_MAX_F32(S0.f, S2.f); else D.f = V_MAX_F32(S0.f, S1.f); endif.
344	V_MED3_I32	Return median signed integer value of three inputs. if (V_MAX3_I32(S0.i, S1.i, S2.i) == S0.i) D.i = V_MAX_I32(S1.i, S2.i); else if (V_MAX3_I32(S0.i, S1.i, S2.i) == S1.i) D.i = V_MAX_I32(S0.i, S2.i); else D.i = V_MAX_I32(S0.i, S1.i); endif.
345	V_MED3_U32	Return median unsigned integer value of three inputs. if (V_MAX3_U32(S0.u, S1.u, S2.u) == S0.u) D.u = V_MAX_U32(S1.u, S2.u); else if (V_MAX3_U32(S0.u, S1.u, S2.u) == S1.u) D.u = V_MAX_U32(S0.u, S2.u); else D.u = V_MAX_U32(S0.u, S1.u); endif.
346	V_SAD_U8	Sum of absolute differences with accumulation, overflow into upper bits is allowed. ABSDIFF(x, y) := (x > y ? x - y : y - x) // UNSIGNED comparison D.u  = S2.u; D.u += ABSDIFF(S0.u[31:24], S1.u[31:24]); D.u += ABSDIFF(S0.u[23:16], S1.u[23:16]); D.u += ABSDIFF(S0.u[15:8],  S1.u[15:8]); D.u += ABSDIFF(S0.u[7:0],S1.u[7:0]).
347	V_SAD_HI_U8	Sum of absolute differences with accumulation, accumulate into the higher-order bits of S2. D.u = (V_SAD_U8(S0, S1, 0) << 16) + S2.u.
348	V_SAD_U16	Short SAD with accumulation. ABSDIFF(x, y) := (x > y ? x - y : y - x) // UNSIGNED comparison D.u  = S2.u; D.u += ABSDIFF(S0.u[31:16], S1.u[31:16]); D.u += ABSDIFF(S0.u[15:0],  S1.u[15:0]).
349	V_SAD_U32	Dword SAD with accumulation. ABSDIFF(x, y) := (x > y ? x - y : y - x) // UNSIGNED comparison D.u = ABSDIFF(S0.u, S1.u) + S2.u.
350	V_CVT_PK_U8_F32	Convert floating point value S0 to 8-bit unsigned integer and pack the result into byte S1 of dword S2. D.u = (S2.u & ~(0xff << (8 * S1.u[1:0]))); D.u = D.u | ((flt32_to_uint8(S0.f) & 0xff) << (8 * S1.u[1:0])).
352	V_DIV_FIXUP_F64	Double precision division fixup. S0 = Quotient, S1 = Denominator, S2 = Numerator. Given a numerator, denominator, and quotient from a divide, this opcode will detect and apply specific case numerics, touching up the quotient if necessary. This opcode also generates invalid, denorm and divide by zero exceptions caused by the division. sign_out =  sign(S1.d)^sign(S2.d); if (S2.d == NAN) D.d = Quiet(S2.d); else if (S1.d == NAN) D.d = Quiet(S1.d); else if (S1.d == S2.d == 0) // 0/0 D.d = 0xfff8_0000_0000_0000; else if (abs(S1.d) == abs(S2.d) == +-INF) // inf/inf D.d = 0xfff8_0000_0000_0000; else if (S1.d == 0 || abs(S2.d) == +-INF) // x/0, or inf/y D.d = sign_out ? -INF : +INF; else if (abs(S1.d) == +-INF || S2.d == 0) // x/inf, 0/y D.d = sign_out ? -0 : 0; else if ((exponent(S2.d) - exponent(S1.d)) < -1075) D.d = sign_out ? -underflow : underflow; else if (exponent(S1.d) == 2047) D.d = sign_out ? -overflow : overflow; else D.d = sign_out ? -abs(S0.d) : abs(S0.d); endif.
356	V_ADD_F64	Add two double-precision values.  0.5ULP precision, denormals are supported. D.d = S0.d + S1.d.
357	V_MUL_F64	Multiply two double-precision values.  0.5ULP precision, denormals are supported. D.d = S0.d * S1.d.
358	V_MIN_F64	Compute the minimum of two double-precision floats. if (IEEE_MODE && S0.d == sNaN) D.d = Quiet(S0.d); else if (IEEE_MODE && S1.d == sNaN) D.d = Quiet(S1.d); else if (S0.d == NaN) D.d = S1.d; else if (S1.d == NaN) D.d = S0.d; else if (S0.d == +0.0 && S1.d == -0.0) D.d = S1.d; else if (S0.d == -0.0 && S1.d == +0.0) D.d = S0.d; else // Note: there's no IEEE special case here like there is for V_MAX_F64. D.d = (S0.d < S1.d ? S0.d : S1.d); endif.
359	V_MAX_F64	Compute the maximum of two double-precision floats. if (IEEE_MODE && S0.d == sNaN) D.d = Quiet(S0.d); else if (IEEE_MODE && S1.d == sNaN) D.d = Quiet(S1.d); else if (S0.d == NaN) D.d = S1.d; else if (S1.d == NaN) D.d = S0.d; else if (S0.d == +0.0 && S1.d == -0.0) D.d = S0.d; else if (S0.d == -0.0 && S1.d == +0.0) D.d = S1.d; else if (IEEE_MODE) D.d = (S0.d >= S1.d ? S0.d : S1.d); else D.d = (S0.d > S1.d ? S0.d : S1.d); endif.
360	V_LDEXP_F64	Multiply a double-precision float by an integral power of 2, compare with the ldexp() function in C. D.d = S0.d * (2 ** S1.i).
361	V_MUL_LO_U32	Multiply two unsigned integers.  If you only need to multiply integers with small magnitudes consider V_MUL_U32_U24, which is a faster implementation. D.u = S0.u * S1.u.
362	V_MUL_HI_U32	Multiply two unsigned integers and store the high 32 bits of the result.  If you only need to multiply integers with small magnitudes consider V_MUL_HI_U32_U24, which is a faster implementation. D.u = (S0.u * S1.u) >> 32.
364	V_MUL_HI_I32	Multiply two signed integers and store the high 32 bits of the result.  If you only need to multiply integers with small magnitudes consider V_MUL_HI_I32_I24, which is a faster implementation. D.i = (S0.i * S1.i) >> 32.
365	V_DIV_SCALE_F32	Single precision division pre-scale.  S0 = Input to scale (either denominator or numerator), S1 = Denominator, S2 = Numerator. Given a numerator and denominator, this opcode will appropriately scale inputs for division to avoid subnormal terms during Newton-Raphson correction algorithm.  S0 must be the same value as either S1 or S2. This opcode producses a VCC flag for post-scaling of the quotient (using V_DIV_FMAS_F32). VCC = 0; if (S2.f == 0 || S1.f == 0) D.f = NAN else if (exponent(S2.f) - exponent(S1.f) >= 96) // N/D near MAX_FLOAT VCC = 1; if (S0.f == S1.f) // Only scale the denominator D.f = ldexp(S0.f, 64); end if else if (S1.f == DENORM) D.f = ldexp(S0.f, 64); else if (1 / S1.f == DENORM && S2.f / S1.f == DENORM) VCC = 1; if (S0.f == S1.f) // Only scale the denominator D.f = ldexp(S0.f, 64); end if else if (1 / S1.f == DENORM) D.f = ldexp(S0.f, -64); else if (S2.f / S1.f==DENORM) VCC = 1; if (S0.f == S2.f) // Only scale the numerator D.f = ldexp(S0.f, 64); end if else if (exponent(S2.f) <= 23) // Numerator is tiny D.f = ldexp(S0.f, 64); end if.
366	V_DIV_SCALE_F64	Double precision division pre-scale.  S0 = Input to scale (either denominator or numerator), S1 = Denominator, S2 = Numerator. Given a numerator and denominator, this opcode will appropriately scale inputs for division to avoid subnormal terms during Newton-Raphson correction algorithm.  S0 must be the same value as either S1 or S2. This opcode producses a VCC flag for post-scaling of the quotient (using V_DIV_FMAS_F64). VCC = 0; if (S2.d == 0 || S1.d == 0) D.d = NAN else if (exponent(S2.d) - exponent(S1.d) >= 768) // N/D near MAX_FLOAT VCC = 1; if (S0.d == S1.d) // Only scale the denominator D.d = ldexp(S0.d, 128); end if else if (S1.d == DENORM) D.d = ldexp(S0.d, 128); else if (1 / S1.d == DENORM && S2.d / S1.d == DENORM) VCC = 1; if (S0.d == S1.d) // Only scale the denominator D.d = ldexp(S0.d, 128); end if else if (1 / S1.d == DENORM) D.d = ldexp(S0.d, -128); else if (S2.d / S1.d==DENORM) VCC = 1; if (S0.d == S2.d) // Only scale the numerator D.d = ldexp(S0.d, 128); end if else if (exponent(S2.d) <= 53) // Numerator is tiny D.d = ldexp(S0.d, 128); end if.
367	V_DIV_FMAS_F32	Single precision FMA with fused scale. This opcode performs a standard Fused Multiply-Add operation and will conditionally scale the resulting exponent if VCC is set. Input denormals are not flushed, but output flushing is allowed. if (VCC[threadId]) D.f = 2**32 * (S0.f * S1.f + S2.f); else D.f = S0.f * S1.f + S2.f; end if.
368	V_DIV_FMAS_F64	Double precision FMA with fused scale. This opcode performs a standard Fused Multiply-Add operation and will conditionally scale the resulting exponent if VCC is set. Input denormals are not flushed, but output flushing is allowed. if (VCC[threadId]) D.d = 2**64 * (S0.d * S1.d + S2.d); else D.d = S0.d * S1.d + S2.d; end if.
369	V_MSAD_U8	Masked sum of absolute differences with accumulation, overflow into upper bits is allowed.  Components where the reference value in S1 is zero are not included in the sum. ABSDIFF(x, y) := (x > y ? x - y : y - x) // UNSIGNED comparison D.u  = S2.u; D.u += S1.u[31:24] == 0 ? 0 : ABSDIFF(S0.u[31:24], S1.u[31:24]); D.u += S1.u[23:16] == 0 ? 0 : ABSDIFF(S0.u[23:16], S1.u[23:16]); D.u += S1.u[15:8]  == 0 ? 0 : ABSDIFF(S0.u[15:8],  S1.u[15:8]); D.u += S1.u[7:0]== 0 ? 0 : ABSDIFF(S0.u[7:0],S1.u[7:0]).
370	V_QSAD_PK_U16_U8	Quad-byte SAD with 16-bit packed accumulation. D[63:48] = SAD_U8(S0[55:24], S1[31:0], S2[63:48]); D[47:32] = SAD_U8(S0[47:16], S1[31:0], S2[47:32]); D[31:16] = SAD_U8(S0[39:8],  S1[31:0], S2[31:16]); D[15:0]  = SAD_U8(S0[31:0],  S1[31:0], S2[15:0]).
371	V_MQSAD_PK_U16_U8	Quad-byte masked SAD with 16-bit packed accumulation. D[63:48] = MSAD_U8(S0[55:24], S1[31:0], S2[63:48]); D[47:32] = MSAD_U8(S0[47:16], S1[31:0], S2[47:32]); D[31:16] = MSAD_U8(S0[39:8],  S1[31:0], S2[31:16]); D[15:0]  = MSAD_U8(S0[31:0],  S1[31:0], S2[15:0]).
372	V_TRIG_PREOP_F64	Look Up 2/PI (S0.d) with segment select S1.u[4:0].  This operation returns an aligned, double precision segment of 2/PI needed to do range reduction on S0.d (double-precision value). Multiple segments can be specified through S1.u[4:0].  Rounding is round-to-zero.  Large inputs (exp > 1968) are scaled to avoid loss of precision through denormalization. shift = S1.u * 53; if exponent(S0.d) > 1077 then shift += exponent(S0.d) - 1077; endif result = (double) ((2/PI[1200:0] << shift) & 0x1fffff_ffffffff); scale = (-53 - shift); if exponent(S0.d) >= 1968 then scale += 128; endif D.d = ldexp(result, scale).
373	V_MQSAD_U32_U8	Quad-byte masked SAD with 32-bit packed accumulation. D[127:96] = MSAD_U8(S0[55:24], S1[31:0], S2[127:96]); D[95:64]  = MSAD_U8(S0[47:16], S1[31:0], S2[95:64]); D[63:32]  = MSAD_U8(S0[39:8],  S1[31:0], S2[63:32]); D[31:0]= MSAD_U8(S0[31:0],  S1[31:0], S2[31:0]).
374	V_MAD_U64_U32	Multiply and add unsigned integers and produce a 64-bit result. {vcc_out,D.u64} = S0.u32 * S1.u32 + S2.u64.
375	V_MAD_I64_I32	Multiply and add signed integers and produce a 64-bit result. {vcc_out,D.i64} = S0.i32 * S1.i32 + S2.i64.
376	V_XOR3_B32	Bitwise XOR of three inputs.  Input and output modifiers not supported. D.u32 = S0.u32 ^ S1.u32 ^ S2.u32.
767	V_LSHLREV_B64	Logical shift left, count is in the first operand.  Only one scalar broadcast constant is allowed. D.u64 = S1.u64 << S0.u[5:0].
768	V_LSHRREV_B64	Logical shift right, count is in the first operand.  Only one scalar broadcast constant is allowed. D.u64 = S1.u64 >> S0.u[5:0].
769	V_ASHRREV_I64	Arithmetic shift right (preserve sign bit), count is in the first operand.  Only one scalar broadcast constant is allowed. D.u64 = signext(S1.u64) >> S0.u[5:0].
771	V_ADD_NC_U16	Add two unsigned shorts.  Supports saturation (unsigned 16-bit integer domain).  No carry-in or carry-out. D.u16 = S0.u16 + S1.u16.
772	V_SUB_NC_U16	Subtract the second unsigned short from the first.  Supports saturation (unsigned 16-bit integer domain).  No carry-in or carry-out. D.u16 = S0.u16 - S1.u16.
773	V_MUL_LO_U16	Multiply two unsigned shorts.  Supports saturation (unsigned 16-bit integer domain). D.u16 = S0.u16 * S1.u16.
775	V_LSHRREV_B16	Logical shift right, count is in the first operand. D.u[15:0] = S1.u[15:0] >> S0.u[3:0].
776	V_ASHRREV_I16	Arithmetic shift right (preserve sign bit), count is in the first operand. D.i[15:0] = signext(S1.i[15:0]) >> S0.i[3:0].
777	V_MAX_U16	Maximum of two unsigned shorts. D.u16 = (S0.u16 >= S1.u16 ? S0.u16 : S1.u16).
778	V_MAX_I16	Maximum of two signed shorts. D.i16 = (S0.i16 >= S1.i16 ? S0.i16 : S1.i16).
779	V_MIN_U16	Minimum of two unsigned shorts. D.u16 = (S0.u16 < S1.u16 ? S0.u16 : S1.u16).
780	V_MIN_I16	Minimum of two signed shorts. D.i16 = (S0.i16 < S1.i16 ? S0.i16 : S1.i16).
781	V_ADD_NC_I16	Add two signed shorts.  Supports saturation (signed 16-bit integer domain).  No carry-in or carry-out. D.i16 = S0.i16 + S1.i16.
782	V_SUB_NC_I16	Subtract the second signed short from the first.  Supports saturation (unsigned 16-bit integer domain).  No carry-in or carry-out. D.i16 = S0.i16 - S1.i16.
783	V_ADD_CO_U32	Add two unsigned integers with carry-out.  In VOP3 the VCC destination may be an arbitrary SGPR-pair. D.u32 = S0.u32 + S1.u32; VCC = S0.u + S1.u >= 0x100000000ULL ? 1 : 0.
784	V_SUB_CO_U32	Subtract the second unsigned integer from the first with carry-out.  In VOP3 the VCC destination may be an arbitrary SGPR-pair. D.u = S0.u - S1.u; VCC[threadId] = (S1.u > S0.u ? 1 : 0). // VCC is an UNSIGNED overflow/carry-out for V_SUB_CO_CI_U32.
785	V_PACK_B32_F16	Pack two FP16 values together. D[31:16].f16 = S1.f16; D[15:0].f16 = S0.f16.
786	V_CVT_PKNORM_I16_F16	Convert two FP16 values into packed signed normalized shorts. D = {(snorm)S1.f16, (snorm)S0.f16}.
787	V_CVT_PKNORM_U16_F16	Convert two FP16 values into packed unsigned normalized shorts. D = {(unorm)S1.f16, (unorm)S0.f16}.
788	V_LSHLREV_B16	Logical shift left, count is in the first operand. D.u[15:0] = S1.u[15:0] << S0.u[3:0].
793	V_SUBREV_CO_U32	Subtract the first unsigned integer from the second with carry-out.  In VOP3 the VCC destination may be an arbitrary SGPR-pair. D.u = S1.u - S0.u; VCC[threadId] = (S0.u > S1.u ? 1 : 0). // VCC is an UNSIGNED overflow/carry-out for V_SUB_CO_CI_U32.
832	V_MAD_U16	Multiply and add unsigned shorts.  Supports saturation (unsigned 16-bit integer domain). If op_sel[3] is 0: Result is written to 16 LSBs of destination VGPR and hi 16 bits are preserved. If op_sel[3] is 1: Result is written to 16 MSBs of destination VGPR and lo 16 bits are preserved. D.u16 = S0.u16 * S1.u16 + S2.u16.
834	V_INTERP_P1LL_F16	FP16 parameter interpolation.  `LL' stands for `two LDS arguments'.  attr_word selects the high or low half 16 bits of each LDS dword accessed.  This opcode is available for 32-bank LDS only. NOTE: In textual representations the I/J VGPR is the first source and the attribute is the second source; however in the VOP3 encoding the attribute is stored in the src0 field and the VGPR is stored in the src1 field. D.f32 = P10.f16 * S0.f32 + P0.f16.
835	V_INTERP_P1LV_F16	FP16 parameter interpolation.  `LV' stands for `One LDS and one VGPR argument'.  S2 holds two parameters, attr_word selects the high or low word of the VGPR for this calculation, as well as the high or low half of the LDS data.  Meant for use with 16-bank LDS. NOTE: In textual representations the I/J VGPR is the first source and the attribute is the second source; however in the VOP3 encoding the attribute is stored in the src0 field and the VGPR is stored in the src1 field. D.f32 = P10.f16 * S0.f32 + (S2.u32 >> (attr_word * 16)).f16.
836	V_PERM_B32	Byte permute. D.u[31:24] = byte_permute({S0.u, S1.u}, S2.u[31:24]); D.u[23:16] = byte_permute({S0.u, S1.u}, S2.u[23:16]); D.u[15:8] = byte_permute({S0.u, S1.u}, S2.u[15:8]); D.u[7:0] = byte_permute({S0.u, S1.u}, S2.u[7:0]); byte permute(byte in[8], byte sel) { if(sel>=13) then return 0xff; elsif(sel==12) then return 0x00; elsif(sel==11) then return in[7][7] * 0xff; elsif(sel==10) then return in[5][7] * 0xff; elsif(sel==9) then return in[3][7] * 0xff; elsif(sel==8) then return in[1][7] * 0xff; else return in[sel]; }
837	V_XAD_U32	Bitwise XOR and then add.  No carryin/carryout and no saturation.  This opcode exists to accelerate the SHA256 hash algorithm. D.u32 = (S0.u32 ^ S1.u32) + S2.u32.
838	V_LSHL_ADD_U32	Logical shift left and then add. D.u = (S0.u << S1.u[4:0]) + S2.u.
839	V_ADD_LSHL_U32	Add and then logical shift left the result. D.u = (S0.u + S1.u) << S2.u[4:0].
843	V_FMA_F16	Fused half precision multiply add of FP16 values.  0.5ULP accuracy, denormals are supported. If op_sel[3] is 0 Result is written to 16 LSBs of destination VGPR and hi 16 bits are preserved. If op_sel[3] is 1 Result is written to 16 MSBs of destination VGPR and lo 16 bits are preserved. D.f16 = S0.f16 * S1.f16 + S2.f16.
849	V_MIN3_F16	Return minimum FP16 value of three inputs. D.f16 = V_MIN_F16(V_MIN_F16(S0.f16, S1.f16), S2.f16).
850	V_MIN3_I16	Return minimum signed short value of three inputs. D.i16 = V_MIN_I16(V_MIN_I16(S0.i16, S1.i16), S2.i16).
851	V_MIN3_U16	Return minimum unsigned short value of three inputs. D.u16 = V_MIN_U16(V_MIN_U16(S0.u16, S1.u16), S2.u16).
852	V_MAX3_F16	Return maximum FP16 value of three inputs. D.f16 = V_MAX_F16(V_MAX_F16(S0.f16, S1.f16), S2.f16).
853	V_MAX3_I16	Return maximum signed short value of three inputs. D.i16 = V_MAX_I16(V_MAX_I16(S0.i16, S1.i16), S2.i16).
854	V_MAX3_U16	Return maximum unsigned short value of three inputs. D.u16 = V_MAX_U16(V_MAX_U16(S0.u16, S1.u16), S2.u16).
